file,meeting_title,year,bucket,use_case,description,evidence_joined,n_evidence,n_customer_quotes,n_voxel_quotes,has_customer_quote,min_quote_len,avg_quote_len
aa7a4873-c2d8-41b6-bd05-0600530e7764.json,Blue Peak Services POC Week 2 Review,2023,safety,PIT-to-PIT proximity monitoring,"Identify and mitigate close encounters between forklifts, especially when exiting refrigerated areas near the dock during peak hours, and coach stop-and-yield behaviors.","Moving on to pit-to-pit proximity. | between 4 p.m.. and 6 p.m.. is when we're seeing the highest frequency of pit-to-pit proximity. | a lot of this closeness where that hot spot is, is people coming out of, I'm assuming, refrigerators. | the forklift doesn't stop coming out, and the other forklift kind of ends up tight right around them | What type of distance should they be keeping from each other?",5,0,5,False,34,78.2
aa7a4873-c2d8-41b6-bd05-0600530e7764.json,Blue Peak Services POC Week 2 Review,2023,safety,Ergonomics: Improper bending detection,"Detect improper bending postures during lifting and handling tasks, especially during night operations, and use video evidence to coach safe technique.","So getting into improper bends, you know, again, it's a similar trend as we saw last week here, right? | So it's primarily during that busy time over the night is when we're seeing this kind of happen most often. | And we're seeing it across all a few cameras. | The first one here, relatively straightforward, not bending at the knees. | This associate at the end where you see the body lit up, just literally bent over at the waist and bent over to pick up a case.",5,0,5,False,45,90.8
aa7a4873-c2d8-41b6-bd05-0600530e7764.json,Blue Peak Services POC Week 2 Review,2023,safety,Ergonomics: Overreaches detection,"Detect overreaching incidents in picking aisles, primarily during the 9 p.m.. to 6 a.m.. window, and focus improvements using heat maps.","for overreaches, you know, pretty similar story. | we're seeing it in mostly the aisles here | during that nighttime, that 9 p.m.. to 6 a.m.., when obviously you guys are most busy with picking. | Here's some of the heat maps for overreaches.",4,0,4,False,41,58.2
aa7a4873-c2d8-41b6-bd05-0600530e7764.json,Blue Peak Services POC Week 2 Review,2023,safety,Spill detection for faster response,Detect floor spills to enable quicker response and reduce slip/trip hazards in a produce environment.,"Yeah, I was to say Spills was a use case that me and Quinn talked about pretty extensively. | And I saw a fair amount, Finley, where you had those spills. | it's going to enable you to respond faster.",3,0,3,False,43,64.7
aa7a4873-c2d8-41b6-bd05-0600530e7764.json,Blue Peak Services POC Week 2 Review,2023,safety,Use anonymized video for non-punitive safety training and coaching,"Export and blur video clips to coach and train associates, fostering conversations and learning rather than punitive actions.","We can do retroactive blurring. | We can turn the blurring on when we export this. | which makes it great for frontline training if that's a cultural barrier. | use this clip or another clip as an example of, hey, here's, you a behavior we don't want to see happening. | not to use the tool in a punitive punishment kind of way, but mostly for training and for learning. | will be good for, like you're saying, you know, periodic training or awareness training",6,2,4,True,31,74.2
aa7a4873-c2d8-41b6-bd05-0600530e7764.json,Blue Peak Services POC Week 2 Review,2023,safety,Data-driven targeting of safety observations using heat maps and time-of-day trends,Use heat maps and temporal analytics to pinpoint hotspots and schedule focused observations/interventions when and where risk is highest.,"the beauty of a heat map is rather than having to watch video from this entire area, the heat map is actually interactive when you're in the platform, which means you'll see little red dots that allow you to click into that hot spot. | maybe I go spend some time on the dock around, you know, 5 p.m.., 6 p.m.., 7 p.m.., and do those observations | The heat maps will help a lot. It shows us where the hot spots are, whether we have to do more observations in that area or signage.",3,1,2,True,109,158.0
aa7a4873-c2d8-41b6-bd05-0600530e7764.json,Blue Peak Services POC Week 2 Review,2023,safety,Gamify safety compliance to reduce no-stops,"Run shift-level competitions tracked in Voxel (e.g., first shift to reach zero no-stops earns a reward) to drive rapid behavior change.","Also, too, I've seen a lot of our customers gamify it, right? | Whoever is the first one to get zero in a week gets a pizza party. | With Voxel, you can very easily track, right, the first shift to get zero in a week, right? | the first thing we started getting questions at pre-shift was, where are we against the other shifts?",4,0,4,False,61,79.8
aa7a4873-c2d8-41b6-bd05-0600530e7764.json,Blue Peak Services POC Week 2 Review,2023,safety,Prioritize review by severity to focus on high-risk cases,"Use severity levels to filter incidents (e.g., high risk) and concentrate coaching and corrective actions where risk is greatest.","you'll have the ability to sort by the severity level. | you get down to 56 high risk | this is a high severity incident, right? So filtering by those high severity incidents to get an idea on where can I focus my efforts is a great way to kind of get started within the platform and looking through the videos.",3,0,3,False,28,101.7
aa7a4873-c2d8-41b6-bd05-0600530e7764.json,Blue Peak Services POC Week 2 Review,2023,safety,Area controls (restricted zones and product placement policies),"Set up area control rules such as where product must not be left and where people should never be, to enforce site policies and prevent unsafe access.",I would say things like area controls. | So like should product never be left somewhere? Should someone never be somewhere for any amount of time?,2,0,2,False,38,71.5
aa7a4873-c2d8-41b6-bd05-0600530e7764.json,Blue Peak Services POC Week 2 Review,2023,nonsafety,Area controls (restricted zones and product placement policies),Configure rules to enforce operational policies such as preventing product from being left in certain areas and restricting access to specific zones.,I would say things like area controls. | So like should product never be left somewhere? Should someone never be somewhere for any amount of time?,2,0,2,False,38,71.5
aa7a4873-c2d8-41b6-bd05-0600530e7764.json,Blue Peak Services POC Week 2 Review,2023,nonsafety,Identify operational improvements and efficiency gains from data,Use heat maps and discussions with frontline teams to surface operational improvements and efficiency gains.,"Maybe it leads to an operational improvement, efficiency gains that we can start talking about.",1,0,1,False,95,95.0
aa7a4873-c2d8-41b6-bd05-0600530e7764.json,Blue Peak Services POC Week 2 Review,2023,nonsafety,Reduce manual video review workload,"Use heat maps and surfaced clips to avoid combing through large amounts of video, improving productivity of reviews.",It prevents you from having to go through a ton of video to find it.,1,1,0,True,68,68.0
ab25c025-3c1d-4127-8784-51d4c905ea23.json,Stone Peak Manufacturing + Voxel Reconnect,2022,safety,Material handling and ergonomics risk detection,"Detect and reduce material handling injuries and ergonomic risks (e.g., improper bends, overreach, handling heavy scrap bins or beams) before someone gets hurt.","But no, our number one injury this year, and it kind of holds true since I've been here for several years now, is material handling. | So it's not so much about the war, it's about the rule, right? So an ergonomic, improper bend is an improper bend, an overreach is an overreach. | They're all metal that this woman is handling.",3,1,2,True,46,107.3
